date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPB;NRAB;RUSBIsc;RUSBNsc;AKMB
734685;Инг Банк (Евразия);Банки;7;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Мосуралбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;БИНБАНК;Банки;14;6;15;7;NaN;NaN;NaN;NaN;9;NaN;NaN
734685;Юникорбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Гарант-Инвест КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;NaN;NaN
734685;Экономикс-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;Банк Западный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;МеждФинКлуб АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Банк РасчетовИСбережений;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;13;NaN;NaN
734685;Трансстройбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;НЗБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Мидзухо Банк(Москва);Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
734685;ДельтаКредит КБ;Банки;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;МСП БАНК;Банки;8;0;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;КИТ Финанс ИБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;ВТБ 24;Банки;7;0;NaN;NaN;8;0;NaN;NaN;4;NaN;NaN
734685;СИБСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Газбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;Солидарность КБ;Банки;15;9;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Унифин КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Земский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Банк КУБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;РусЮгбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Промэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Энерготрансбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;ИТ Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Росэнергобанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;Промрегионбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;Меткомбанк;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Банк24.ру;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734685;МОСОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
734685;Транскапиталбанк АКБ;Банки;13;4;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
734685;Кранбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Банк Северный Кредит;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;Зернобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Центр-Инвест КБ;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;9;NaN;NaN
734685;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
734685;Таврический АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;NaN;NaN
734685;Актив Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Ситибанк КБ;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
734685;Банк Инноваций и Развития;Банки;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;ОБПИ АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;ПИР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Славия АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Тинькофф Банк;Банки;14;7;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
734685;Держава АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;ОПМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Банк Москвы АКБ;Банки;10;NaN;NaN;NaN;9;1;NaN;NaN;7;NaN;NaN
734685;Инвестторгбанк АКБ;Банки;14;6;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;ОТП Банк;Банки;10;1;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
734685;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;Росавтобанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;НББ, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;НРБанк;Банки;14;7;NaN;NaN;14;8;NaN;3;NaN;NaN;NaN
734685;Юниаструм Банк;Банки;12;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;АМТ БАНК;Банки;17;NaN;NaN;NaN;NaN;NaN;NaN;NaN;14;NaN;NaN
734685;ИШБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Авангард АКБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN
734685;Банк Развитие-Столица;Банки;NaN;NaN;15;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Интеркредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;РГС Банк;Банки;14;7;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Экспобанк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Нацинвестпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;НС Банк;Банки;15;9;NaN;NaN;NaN;NaN;2;4;NaN;NaN;2
734685;Открытие Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
734685;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;ЕВРОТРАСТ КБ, ЗАО;Банки;16;10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;МФБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;Роспромбанк;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
734685;Русстройбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Банк Зенит;Банки;12;NaN;NaN;NaN;13;6;NaN;NaN;9;NaN;NaN
734685;Мой Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Межтопэнергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
734685;Фондсервисбанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;4;11;NaN;NaN
734685;Легион АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;БАНК ИТБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;РМБ КБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;ЛОКО-Банк КБ;Банки;14;6;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
734685;НК Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;ПетербургСоцКомБанк;Банки;15;9;NaN;NaN;15;11;NaN;NaN;NaN;NaN;NaN
734685;УралКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;БАНК УРАЛСИБ;Банки;12;NaN;13;NaN;13;NaN;NaN;NaN;9;NaN;NaN
734685;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Кубань Кредит КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;NaN;NaN
734685;Банк Резерв;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;СЭБ Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
734685;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734685;АК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;НационалТорговыйБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;ПримСоцБанк СКБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
734685;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN;NaN
734685;РБР АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;ИнтехБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
734685;Татфондбанк АИКБ;Банки;14;7;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;БАНК СГБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Агропромкредит КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;НОТА-Банк;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;ББР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Стройлесбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;11;NaN;NaN
734685;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
734685;Банк БФА;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;БалтИнвестБанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Центркомбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
734685;СБ Банк;Банки;15;8;NaN;NaN;NaN;NaN;1;3;NaN;NaN;NaN
734685;Нордеа Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
734685;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
734685;Рублев КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Внешпромбанк;Банки;14;7;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Промсвязьбанк;Банки;11;NaN;NaN;NaN;12;NaN;NaN;1;9;NaN;NaN
734685;Гранд Инвест Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Росевробанк;Банки;13;4;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
734685;Интерпромбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;Маст-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Банк Казани КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Газэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734685;Дагэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;СИАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
734685;Оранжевый КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;ФИА-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;5;NaN;NaN;NaN
734685;ВсероссБРР;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Райффайзенбанк;Банки;9;0;8;0;7;0;NaN;NaN;4;NaN;NaN
734685;Первый ЧешскоРоссийКБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Банк Траст;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;11;NaN;NaN
734685;Данске банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
734685;Русьуниверсалбанк;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
734685;Хакасский МБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;Кредит Европа Банк;Банки;12;3;NaN;NaN;12;4;NaN;NaN;NaN;NaN;NaN
734685;СовременныйКомерческБанк;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN
734685;Банк Хакасии АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
734685;МИА КБ;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Россельхозбанк;Банки;7;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
734685;РФИ Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
734685;Ренессанс Кредит КБ;Банки;15;NaN;14;7;14;8;NaN;NaN;NaN;NaN;NaN
734685;Крайинвестбанк;Банки;NaN;NaN;14;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Москоммерцбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;4;NaN;NaN;NaN
734685;СМП Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
734685;КРК КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
734685;Натиксис Банк;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;БНП Париба Банк;Банки;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;Банк НационалСтандарт;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
734685;Миллениум Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;NaN;NaN
734685;ТРОЙКА-Д БАНК;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
734685;Банк НФК;Банки;15;9;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
734685;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
734685;Банк БЦК-Москва;Банки;NaN;NaN;NaN;NaN;14;9;3;NaN;NaN;NaN;NaN
734685;Первобанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
734685;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
734685;Банк Оф Токио (Евразия);Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN
735051;Внешэкономбанк;Банки;NaN;NaN;7;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
735051;Банк ВТБ;Банки;7;NaN;8;0;8;0;NaN;NaN;NaN;NaN;NaN
735051;Сбербанк России;Банки;6;0;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
735051;ЕвразийскийБанкРазвит;Банки;NaN;NaN;8;0;8;NaN;NaN;NaN;NaN;NaN;NaN
735051;Банк ГПБ-Ипотека;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;Энергомашбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;Морской банк;Банки;14;7;NaN;NaN;NaN;NaN;2;4;NaN;NaN;NaN
735051;Стройкредит КБ;Банки;16;11;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735051;Социнвестбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735051;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;МеталлургКомБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;НовыйПромышлБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
735051;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Ассоциация КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;БИНБАНК Тверь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Норвик Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735051;Совкомбанк;Банки;14;7;14;7;NaN;NaN;2;NaN;9;3;NaN
735051;Курскпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735051;МПСБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;Банк Левобережный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;НОМОС-БАНК-Сибирь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN
735051;Плюс Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735051;Дальневосточный банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;Промсельхозбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;Уралтрансбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735051;Автоградбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Заречье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735051;Анкор Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;Энергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Камский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Запсибкомбанк;Банки;NaN;NaN;13;5;NaN;NaN;1;NaN;NaN;NaN;NaN
735051;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;НОМОС-РЕГИОБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;0;NaN;NaN;NaN
735051;Азиатско-ТихоокеанскБанк;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735051;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735051;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;15;NaN;2;NaN;NaN;NaN;NaN
735051;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;НИКО-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735051;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Связь-Банк АКБ;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735051;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;10;4;NaN
735051;Интеркоммерц КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;5;NaN;NaN;NaN
735051;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735051;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;Петрокоммерц КБ;Банки;12;3;13;5;NaN;NaN;1;NaN;9;3;NaN
735051;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735051;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;ГЛОБЭКСБАНК;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735051;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;М БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;6;NaN
735051;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735051;БАНК РСБ 24;Банки;15;8;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735051;Московский Кредитный Банк;Банки;13;5;13;4;12;4;NaN;NaN;8;2;NaN
735051;СКБ-Банк;Банки;13;5;NaN;NaN;14;NaN;NaN;NaN;9;3;NaN
735051;Собинбанк АБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735051;Альфа-Банк;Банки;10;NaN;11;2;10;2;NaN;0;6;0;NaN
735051;Еврофинанс Моснарбанк АКБ;Банки;12;3;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735051;Банк МНХБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735051;Банк Возрождение;Банки;12;3;12;3;NaN;NaN;NaN;NaN;9;3;NaN
735051;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735051;Новопокровский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;Челиндбанк АКБ;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;11;8;NaN
735051;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735051;Холмсккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Советский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;МДМ Банк;Банки;11;2;12;3;11;3;NaN;NaN;8;2;NaN
735051;Банк Российский Кредит;Банки;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;Россия АБ;Банки;14;6;13;5;NaN;NaN;1;NaN;NaN;NaN;NaN
735051;Kazkommerts Int;Банки;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;СИБНЕФТЕБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Банк Санкт-Петербург;Банки;12;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735051;Банк АВБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Кольцо Урала КБ;Банки;NaN;NaN;15;9;NaN;NaN;1;NaN;NaN;NaN;NaN
735051;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735051;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735051;Балтийский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735051;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735051;МБСПб;Банки;NaN;NaN;15;8;15;12;NaN;NaN;12;9;NaN
735051;Далькомбанк;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735051;ЦентроКредит АКБ;Банки;15;8;15;9;NaN;NaN;NaN;3;NaN;NaN;NaN
