MDSBIsc,MDSBNsc,SPIIsc,SPINsc,FCHIIsc,FCHINsc,EXPBNsc,NRABNsc,RUSBIsc,RUSBNsc,AKMBNsc,date,ent_id,entity,sector
,,,,,,3,,,,,01.07.2015,9143050,Новация АКБ,Банки
,,,,,,3,,,,,01.10.2015,9143050,Новация АКБ,Банки
,,,,,,2,,,,,01.01.2014,9143095,МАЙКОПБАНК,Банки
,,,,,,2,,,,,01.10.2013,9143095,МАЙКОПБАНК,Банки
,,,,,,2,,,,,01.07.2013,9143095,МАЙКОПБАНК,Банки
,,,,,,2,,,,,01.04.2013,9143095,МАЙКОПБАНК,Банки
,,,,,,3,,,,,01.10.2012,9144918,Енисей АКБ,Банки
,,,,,,3,,,,,01.01.2013,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.04.2013,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.07.2013,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.10.2013,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.01.2014,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.04.2014,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.07.2014,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.10.2014,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.01.2015,9144918,Енисей АКБ,Банки
,,,,,,2,,,,,01.04.2015,9144918,Енисей АКБ,Банки
,,,,,,3,,,,,01.07.2015,9144918,Енисей АКБ,Банки
,,,,,,3,,,,,01.10.2015,9144918,Енисей АКБ,Банки
,,,,,,4,,,,,01.01.2016,9144918,АКБ «ЕНИСЕЙ»,Банки
,,,,,,2,,,,,01.07.2013,9153403,КБ «Кетовский»,Банки
,,,,,,2,,,,,01.04.2013,9153403,КБ «Кетовский»,Банки
,,,,,,2,,,,,01.01.2013,9153403,КБ «Кетовский»,Банки
,,,,,,2,,,,,01.10.2012,9153403,КБ «Кетовский»,Банки
,,,,,,2,,,,,01.07.2012,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.10.2012,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.01.2013,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.04.2013,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.07.2013,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.10.2013,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.01.2014,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.04.2014,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.07.2014,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.10.2014,9155046,Курскпромбанк,Банки
,,,,,,2,,,,,01.01.2015,9155046,Курскпромбанк,Банки
,,,,,,1,,,,,01.04.2015,9155046,Курскпромбанк,Банки
,,,,,,1,,,,,01.07.2015,9155046,Курскпромбанк,Банки
,,,,,,1,,,,,01.10.2015,9155046,Курскпромбанк,Банки
,,,,,,1,,,,,01.01.2016,9155046,Курскпромбанк,Банки
,,,,,,,,,,2,01.07.2012,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.10.2012,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.01.2013,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.04.2013,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.07.2013,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.10.2013,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.01.2014,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.04.2014,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.07.2014,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.10.2014,9156011,Липецккомбанк,Банки
,,,,,,,,,,2,01.01.2015,9156011,Липецккомбанк,Банки
,,,,,,2,,,,,01.04.2015,9156011,Липецккомбанк,Банки
,,,,,,2,,,,,01.07.2015,9156011,Липецккомбанк,Банки
,,,,,,2,,,,,01.10.2015,9156011,Липецккомбанк,Банки
,,,,,,2,,,,,01.01.2016,9156011,Липецккомбанк,Банки
,,,,,,2,,,,,01.07.2013,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.10.2013,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.01.2014,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.04.2014,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.07.2014,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.10.2014,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.01.2015,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.04.2015,9185544,Проинвестбанк АКБ,Банки
,,,,,,2,,,,,01.07.2015,9185544,Проинвестбанк АКБ,Банки
,,,,,,3,,,,,01.10.2015,9185544,Проинвестбанк АКБ,Банки
,,,,,,3,,,,,01.01.2016,9185544,Проинвестбанк,Банки
,,,,,,3,,,,,01.07.2012,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.10.2012,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.01.2013,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.04.2013,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.07.2013,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.10.2013,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.01.2014,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.04.2014,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.07.2014,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.10.2014,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.01.2015,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.04.2015,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.07.2015,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.10.2015,9188382,МПСБ КБ,Банки
,,,,,,3,,,,,01.01.2016,9188382,Межрегиональный промышленно-строительный банк,Банки
,,,,,,3,,,,,01.01.2015,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.10.2014,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.07.2014,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.04.2014,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.01.2014,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.10.2013,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.07.2013,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.04.2013,9211551,Промсбербанк,Банки
,,,,,,2,,,,,01.07.2012,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.10.2012,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.01.2013,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.04.2013,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.07.2013,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.10.2013,9224343,Банк Левобережный,Банки
,,,,,,2,,,,,01.01.2014,9224343,Банк Левобережный,Банки
,,,,13,6,2,,,,,01.04.2014,9224343,Банк Левобережный,Банки
,,,,13,6,2,,,,,01.07.2014,9224343,Банк Левобережный,Банки
,,,,13,6,1,,,,,01.10.2014,9224343,Банк Левобережный,Банки
,,,,13,6,1,,,,,01.01.2015,9224343,Банк Левобережный,Банки
,,,,13,6,1,,,,,01.04.2015,9224343,Банк Левобережный,Банки
,,,,13,6,1,,,,,01.07.2015,9224343,Банк Левобережный,Банки
,,,,13,6,1,,,,,01.10.2015,9224343,Банк Левобережный,Банки
,,,,,,1,,,,,01.01.2016,9224343,Банк «Левобережный»,Банки
,,,,,,,0,,,,01.07.2012,9224971,НОМОС-БАНК-Сибирь,Банки
,,,,,,,0,,,,01.10.2012,9224971,НОМОС-БАНК-Сибирь,Банки
,,,,,,,0,,,,01.01.2013,9224971,НОМОС-БАНК-Сибирь,Банки
,,,,,,,0,,,,01.04.2013,9224971,НОМОС-БАНК-Сибирь,Банки
,,,,,,,0,,,,01.07.2013,9224971,НОМОС-БАНК-Сибирь,Банки
,,,,,,,6,,,,01.07.2012,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.10.2012,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.01.2013,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.04.2013,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.07.2013,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.10.2013,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.01.2014,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.04.2014,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.07.2014,9227873,Плюс Банк,Банки
,,,,,,,6,,,,01.10.2014,9227873,Плюс Банк,Банки
,,,,,,,7,,,,01.01.2015,9227873,Плюс Банк,Банки
,,,,,,,7,,,,01.04.2015,9227873,Плюс Банк,Банки
,,,,,,,7,,,,01.07.2015,9227873,Плюс Банк,Банки
,,,,,,2,,,,,01.01.2014,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.04.2014,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.07.2014,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.10.2014,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.01.2015,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.04.2015,9227917,СИБЭС Банк,Банки
,,,,,,2,,,,,01.07.2015,9227917,СИБЭС Банк,Банки
,,,,,,3,,,,,01.10.2015,9227917,СИБЭС Банк,Банки
,,,,,,,,,,3,01.07.2015,9231468,Русский Трастовый Банк,Банки
,,,,,,,,,,3,01.10.2015,9231468,Русский Трастовый Банк,Банки
,,,,,,,,,,3,01.01.2016,9231468,Русский Трастовый Банк,Банки
,,,,,,,10,,,,01.01.2014,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,10,,,,01.04.2014,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,10,,,,01.07.2014,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,10,,,,01.10.2014,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,15,,,,01.01.2015,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,15,,,,01.04.2015,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,15,,,,01.07.2015,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,,15,,,,01.10.2015,9232309,ККБ КРЕДИТБАНК,Банки
,,,,,,2,,,,,01.10.2014,9233102,Заубер Банк,Банки
,,,,,,2,,,,,01.01.2015,9233102,Заубер Банк,Банки
,,,,,,2,,,,,01.04.2015,9233102,Заубер Банк,Банки
,,,,,,2,,,,,01.07.2015,9233102,Заубер Банк,Банки
,,,,,,2,,,,,01.10.2015,9233102,Заубер Банк,Банки
,,,,,,3,,,,,01.01.2016,9233102,Заубер Банк,Банки
12,3,,,,,,,,,,01.07.2012,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.10.2012,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.01.2013,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.04.2013,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.07.2013,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.10.2013,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.01.2014,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.04.2014,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.07.2014,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.10.2014,9241018,Дальневосточный банк,Банки
12,3,,,,,,,,,,01.01.2015,9241018,Дальневосточный банк,Банки
13,5,,,,,,,,,,01.04.2015,9241018,Дальневосточный банк,Банки
13,5,,,,,,,,,,01.07.2015,9241018,Дальневосточный банк,Банки
13,5,,,,,,,,,,01.10.2015,9241018,Дальневосточный банк,Банки
,,,,,,2,,,,,01.04.2013,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.07.2013,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.10.2013,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.01.2014,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.04.2014,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.07.2014,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.10.2014,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.01.2015,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.04.2015,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.07.2015,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.10.2015,9246045,ДОНКОМБАНК,Банки
,,,,,,2,,,,,01.01.2016,9246045,Донкомбанк,Банки
,,,,,,2,,,,,01.01.2013,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.04.2013,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.07.2013,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.10.2013,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.01.2014,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.04.2014,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.07.2014,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.10.2014,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.01.2015,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.04.2015,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.07.2015,9251146,ОРБАНК,Банки
,,,,,,2,,,,,01.10.2015,9251146,ОРБАНК,Банки
,,,,,,3,,,,,01.07.2012,9251548,Промсельхозбанк,Банки
,,,,,,3,,,,,01.10.2012,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.01.2013,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.04.2013,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.07.2013,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.10.2013,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.01.2014,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.04.2014,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.07.2014,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.10.2014,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.01.2015,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.04.2015,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.07.2015,9251548,Промсельхозбанк,Банки
,,,,,,2,,,,,01.10.2015,9251548,Промсельхозбанк,Банки
,,,,,,3,,,,,01.01.2016,9251548,Промсельхозбанк,Банки
,,,,,,3,,,,,01.01.2013,9253174,Уральский МежрегионБанк,Банки
,,,,,,3,,,,,01.04.2013,9253174,Уральский МежрегионБанк,Банки
,,,,,,3,,,,,01.07.2013,9253174,Уральский МежрегионБанк,Банки
,,,,,,3,,,,,01.10.2013,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.01.2014,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.04.2014,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.07.2014,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.10.2014,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.01.2015,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.04.2015,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.07.2015,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.10.2015,9253174,Уральский МежрегионБанк,Банки
,,,,,,2,,,,,01.01.2016,9253174,УМ-банк,Банки
,,,,,,2,,,,,01.01.2013,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.04.2013,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.07.2013,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.10.2013,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.04.2014,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.07.2014,9253317,Первоуральскбанк,Банки
,,,,,,2,,,,,01.10.2014,9253317,Первоуральскбанк,Банки
,,,,,,3,,,,,01.01.2015,9253317,Первоуральскбанк,Банки
,,,,,,3,,,,,01.04.2015,9253317,Первоуральскбанк,Банки
,,,,,,3,,,,,01.07.2015,9253317,Первоуральскбанк,Банки
,,,,,,3,,,,,01.10.2015,9253317,Первоуральскбанк,Банки
,,,,,,3,,,,,01.01.2016,9253317,ПЕРВОУРАЛЬСКБАНК,Банки
,,,,15,12,,,,,,01.07.2012,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.10.2012,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.01.2013,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.04.2013,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.07.2013,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.10.2013,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.01.2014,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.04.2014,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.07.2014,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.10.2014,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.01.2015,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.04.2015,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.07.2015,9253642,Уралтрансбанк,Банки
,,,,15,12,,,,,,01.10.2015,9253642,Уралтрансбанк,Банки
,,,,,,2,,,,,01.07.2013,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.10.2013,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.01.2014,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.04.2014,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.07.2014,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.10.2014,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.01.2015,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.04.2015,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.07.2015,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.10.2015,9263511,Тамбовкредитпромбанк АКБ,Банки
,,,,,,2,,,,,01.01.2016,9263511,Тамбовкредитпромбанк,Банки
,,,,,,4,,,,,01.04.2015,9264195,Народный банк РТ,Банки
,,,,,,4,,,,,01.07.2015,9264195,Народный банк РТ,Банки
,,,,,,4,,,,,01.10.2015,9264195,Народный банк РТ,Банки
,,,,,,4,,,,,01.01.2016,9264195,Народный банк РТ,Банки
,,,,,,2,,,,,01.10.2012,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.01.2013,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.04.2013,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.07.2013,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.10.2013,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.01.2014,9265013,Татсоцбанк,Банки
,,,,,,2,,,,,01.04.2014,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.07.2014,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.10.2014,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.01.2015,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.04.2015,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.07.2015,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.10.2015,9265013,Татсоцбанк,Банки
,,,,,,1,,,,,01.01.2016,9265013,ТАТСОЦБАНК,Банки
,,,,,,2,,,,,01.01.2014,9265198,ТАТАГРОПРОМБАНК,Банки
