date;entity_id;entity;sector;MDS_Bank;SP_Bank;FCH_Bank;EXP_Bank;NRA_Bank;RUS_Bank;AKM_Bank
01-Jul-2012;59718514;Нацкорпбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2012;59735056;Банк НационалСтандарт;Банки;9;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2012;59753858;Миллениум Банк;Банки;NaN;NaN;NaN;NaN;NaN;9;NaN
01-Jul-2012;70130365;Банк НФК;Банки;9;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2012;70170324;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2012;84844298;Банк БЦК-Москва;Банки;NaN;NaN;6;2;NaN;NaN;NaN
01-Jul-2012;93583023;Первобанк;Банки;8;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2012;93976946;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2012;96520787;Банк Оф Токио (Евразия);Банки;NaN;NaN;NaN;NaN;2;NaN;NaN
01-Jul-2011;32520;Банк ВТБ;Банки;NaN;0;0;NaN;NaN;NaN;NaN
01-Jul-2011;32537;Сбербанк России;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;100011;ЕвразийскийБанкРазвит;Банки;NaN;0;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;4879035;Банк ГПБ-Ипотека;Банки;2;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;5437279;Энергомашбанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;5838400;Морской банк;Банки;NaN;NaN;NaN;3;5;NaN;NaN
01-Jul-2011;6905897;Стройкредит КБ;Банки;8;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;9107126;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;9108414;МеталлургКомБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9116299;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9116810;Ассоциация КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9131011;БИНБАНК Тверь;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9136304;Норвик Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;9139030;Совкомбанк;Банки;NaN;8;NaN;3;NaN;NaN;NaN
01-Jul-2011;9156011;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;9188382;МПСБ КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9224343;Банк Левобережный;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9227873;Плюс Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;9241018;Дальневосточный банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9253642;Уралтрансбанк;Банки;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2011;9265467;Автоградбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9265705;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2011;9265763;Анкор Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9265941;Энергобанк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9265964;Камский КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9268282;Запсибкомбанк;Банки;NaN;8;NaN;2;NaN;NaN;NaN
01-Jul-2011;9269011;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9271019;НОМОС-РЕГИОБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9272303;Азиатско-ТихоокеанскБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9275017;Солид Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;9278990;Банк Снежинский;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9282017;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4
01-Jul-2011;9284565;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2011;9286357;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9301178;Экономбанк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9301192;Связь-Банк АКБ;Банки;4;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2011;9306717;Банк Первомайский;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9306769;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9307556;СДМ-Банк КБ;Банки;NaN;NaN;8;NaN;NaN;NaN;NaN
01-Jul-2011;9307562;Интеркоммерц КБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;9307770;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9308343;Петрокоммерц КБ;Банки;3;5;NaN;1;NaN;NaN;NaN
01-Jul-2011;9309383;СтарБанк;Банки;NaN;NaN;NaN;4;NaN;NaN;3
01-Jul-2011;9309443;Акцепт КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9309839;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9317031;ГЛОБЭКСБАНК;Банки;NaN;3;3;NaN;NaN;NaN;1
01-Jul-2011;9317135;МИнБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9317619;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;9;NaN;NaN
01-Jul-2011;9318608;БАНК РСБ 24;Банки;8;NaN;NaN;3;NaN;NaN;3
01-Jul-2011;9318941;Московский Кредитный Банк;Банки;5;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;9320752;СКБ-Банк;Банки;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9610355;Собинбанк АБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9610444;Альфа-Банк;Банки;NaN;3;3;NaN;0;NaN;NaN
01-Jul-2011;9610839;Еврофинанс Моснарбанк АКБ;Банки;3;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;9620046;Банк МНХБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9620230;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9620276;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9620767;Банк Возрождение;Банки;3;4;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9620885;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;9801500;Челиндбанк АКБ;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;9801575;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9801670;Холмсккомбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9801871;Советский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9801995;АБ Финанс КБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9804094;МДМ Банк;Банки;2;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2011;9804102;Банк Российский Кредит;Банки;11;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9804148;Россия АБ;Банки;7;6;8;1;NaN;NaN;NaN
01-Jul-2011;9804881;Монетный дом;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;9806035;Банк АВБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9806207;Кольцо Урала КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;9806319;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;9806512;Балтийский Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9806561;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9806578;МБСПб;Банки;NaN;8;12;NaN;NaN;NaN;NaN
01-Jul-2011;9806673;Далькомбанк;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;9806868;ЦентроКредит АКБ;Банки;8;9;11;NaN;3;NaN;NaN
01-Jul-2011;9807247;ЮниКредит Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;9807336;ГУТА-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;9807543;Урал ФД АКБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9807684;Банк ГПБ;Банки;0;2;NaN;0;NaN;NaN;NaN
01-Jul-2011;9807804;ХКФ Банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;9808117;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;9808755;Волго-Камский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;9809128;УБРиР;Банки;NaN;9;NaN;NaN;3;NaN;NaN
01-Jul-2011;10041566;Региональный кредит КБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;10163980;КЕДР КБ;Банки;6;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;10332973;Восточный Экспресс КБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;10645063;Эллипс КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;10668259;НБД-Банк;Банки;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;10844124;Элита банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;11707493;Русфинанс Банк;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;11729454;Русский земельный банк, АКБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;12507282;ХМБ Открытие;Банки;3;4;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;12925200;КС-Банк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;13000065;Спурт АКБ;Банки;NaN;NaN;9;NaN;NaN;NaN;NaN
01-Jul-2011;13001745;Ак Барс АКБ;Банки;3;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2011;13001981;Акибанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;13068554;БыстроБанк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;13243000;РосДорБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;14284024;РИАБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;16249960;АйМаниБанк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;16578422;БКС Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;16582292;Русский Ипотечный Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;16799712;АФ Банк, ОАО;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;17023028;Интерактивный Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;17180609;Ланта-Банк КБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;17226837;Альба-Альянс КБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17399561;Первый РеспубликанБанк;Банки;9;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;17502935;МеждународПромБанк;Банки;NaN;NaN;22;NaN;NaN;NaN;NaN
01-Jul-2011;17504207;Пересвет АКБ;Банки;NaN;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2011;17507909;Алеф-банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;17508783;Образование АКИБ;Банки;NaN;NaN;NaN;NaN;6;NaN;3
01-Jul-2011;17512023;Банк Интеза;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17514743;Транснациональный банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;17515263;Мастер-Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;17516067;МТС-Банк;Банки;NaN;NaN;6;1;2;NaN;1
01-Jul-2011;17522116;РОСБАНК;Банки;0;1;0;NaN;NaN;NaN;NaN
01-Jul-2011;17523370;Русский Стандарт Банк;Банки;3;5;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17525770;Российский Капитал АКБ;Банки;11;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;17526367;Банк Солидарность;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;17526887;Банк ФК Открытие;Банки;3;NaN;4;NaN;1;NaN;NaN
01-Jul-2011;17527102;Банк ПроектФинансиров;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;17527415;Абсолют Банк;Банки;3;NaN;2;NaN;NaN;NaN;NaN
01-Jul-2011;17528372;БСЖВ, ЗАО;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17529124;ТрансКредитБанк;Банки;1;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17529377;Альта-банк КБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;17534020;Пробизнесбанк АКБ;Банки;7;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2011;17534094;Связной Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17534194;Банк СОЮЗ;Банки;NaN;8;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17535627;МеталлИнвестБанк;Банки;7;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;17539789;Генбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;17541272;Новикомбанк АКБ;Банки;7;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;17541355;Инг Банк (Евразия);Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17541800;Мосуралбанк АКБ;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;17543549;БИНБАНК;Банки;6;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;17544193;Юникорбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;17546341;Экономикс-Банк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;17546460;Банк Западный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;17546909;МеждФинКлуб АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;17546938;Банк РасчетовИСбережений;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;17667493;Трансстройбанк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;18166936;НЗБанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;18753303;Мидзухо Банк(Москва);Банки;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2011;18866059;ДельтаКредит КБ;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;18933034;МСП БАНК;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;20501951;КИТ Финанс ИБ;Банки;NaN;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;20606880;ВТБ 24;Банки;0;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;20986262;СИБСОЦБАНК;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;21182608;Газбанк КБ;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;21291250;Солидарность КБ;Банки;9;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;21293615;Унифин КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;21301875;Земский банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;21553996;Банк КУБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;22360041;РусЮгбанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;22779691;Промэнергобанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;22881700;Энерготрансбанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;23773638;ИТ Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;24153783;Росэнергобанк;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;24635252;Промрегионбанк;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;25054072;Меткомбанк;Банки;8;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;25094551;МОСОБЛБАНК;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;26237308;Транскапиталбанк АКБ;Банки;4;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2011;26482634;Кранбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;26781450;Банк Северный Кредит;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;27089962;Зернобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;27210292;Центр-Инвест КБ;Банки;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;27297123;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;27800243;Актив Банк АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29034830;Ситибанк КБ;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;29039419;Банк Инноваций и Развития;Банки;NaN;9;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29284797;ОБПИ АКБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;29287152;ПИР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;29289903;Славия АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29290881;Тинькофф Банк;Банки;7;NaN;8;NaN;NaN;NaN;NaN
01-Jul-2011;29292006;Держава АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29292450;ОПМ-Банк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29292940;Банк Москвы АКБ;Банки;NaN;NaN;1;NaN;NaN;NaN;NaN
01-Jul-2011;29293553;Инвестторгбанк АКБ;Банки;6;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;29293885;ОТП Банк;Банки;1;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2011;29293916;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;29295677;Росавтобанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29295996;НББ, ОАО;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;29296062;НРБанк;Банки;7;NaN;8;NaN;3;NaN;NaN
01-Jul-2011;29296174;Юниаструм Банк;Банки;6;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29303313;ИШБАНК;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29304028;Авангард АКБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29304075;Банк Развитие-Столица;Банки;NaN;7;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29304086;Интеркредит КБ;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;29305527;Соцгорбанк КБ;Банки;NaN;15;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29306211;РГС Банк;Банки;7;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;29306234;Экспобанк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29306553;Нацинвестпромбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29308428;НС Банк;Банки;9;NaN;NaN;2;4;NaN;2
01-Jul-2011;29310827;Открытие Банк;Банки;NaN;NaN;NaN;NaN;3;NaN;NaN
01-Jul-2011;29313754;ЯР-Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;29313978;ЕВРОТРАСТ КБ, ЗАО;Банки;10;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29314653;МФБанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;29318349;Роспромбанк;Банки;5;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29318786;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;29320033;Русстройбанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29325987;Банк Зенит;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;29351298;Мой Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29351447;Межтопэнергобанк АКБ;Банки;NaN;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2011;29351619;Фондсервисбанк;Банки;8;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;29351625;Европлан Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;29351677;Легион АКБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;29351683;БАНК ИТБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;29351758;РМБ КБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;29351826;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;29393440;ЛОКО-Банк КБ;Банки;6;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2011;29418737;СТБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;29465091;НК Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;31029552;ПетербургСоцКомБанк;Банки;9;NaN;11;NaN;NaN;NaN;NaN
01-Jul-2011;31233726;УралКапиталБанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;31452865;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;32237844;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;32293624;Кубань Кредит КБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;32542275;Банк Резерв;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;32838957;СЭБ Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;33549575;АК Банк;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;33561222;НационалТорговыйБанк;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2011;33618850;ПримСоцБанк СКБ;Банки;NaN;NaN;8;NaN;NaN;NaN;NaN
01-Jul-2011;33730725;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;10;NaN;NaN
01-Jul-2011;33797120;РБР АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;33863696;ИнтехБанк;Банки;NaN;NaN;NaN;2;NaN;NaN;2
01-Jul-2011;33863839;Татфондбанк АИКБ;Банки;7;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;34236369;БАНК СГБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;34922679;Агропромкредит КБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;35333241;НОТА-Банк;Банки;8;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2011;35385723;ББР Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;36260426;Стройлесбанк КБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;36392180;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;36425689;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;36689974;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;39435553;Банк БФА;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;39464738;БалтИнвестБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;40019305;Центркомбанк;Банки;NaN;NaN;12;NaN;NaN;NaN;NaN
01-Jul-2011;40092868;СБ Банк;Банки;8;NaN;NaN;1;3;NaN;NaN
01-Jul-2011;40093098;Нордеа Банк;Банки;NaN;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2011;40097897;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;40099936;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2
01-Jul-2011;40100094;Рублев КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;40133419;Внешпромбанк;Банки;7;6;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;40148343;Промсвязьбанк;Банки;NaN;NaN;NaN;NaN;1;NaN;NaN
01-Jul-2011;40152398;Гранд Инвест Банк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;40198845;Росевробанк;Банки;4;NaN;5;NaN;NaN;NaN;NaN
01-Jul-2011;40354914;Интерпромбанк КБ;Банки;9;NaN;NaN;NaN;4;NaN;NaN
01-Jul-2011;40356362;Маст-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3
01-Jul-2011;40654987;Банк Казани КБ;Банки;NaN;NaN;11;2;NaN;NaN;NaN
01-Jul-2011;40772422;Дагэнергобанк;Банки;NaN;NaN;NaN;3;NaN;NaN;NaN
01-Jul-2011;41028826;СИАБ;Банки;NaN;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2011;41761171;Оранжевый КБ;Банки;NaN;NaN;NaN;NaN;8;NaN;NaN
01-Jul-2011;42250389;Газэнергопромбанк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2011;42530114;ФИА-банк КБ;Банки;NaN;NaN;NaN;4;5;NaN;NaN
01-Jul-2011;42881635;ВсероссБРР;Банки;2;NaN;NaN;NaN;NaN;NaN;NaN
